Entity,Code,Day,Daily hospital occupancy
Austria,AUT,2020-09-03,132
Austria,AUT,2020-09-04,128
Austria,AUT,2020-09-05,129
Austria,AUT,2020-09-06,115
Austria,AUT,2020-09-07,134
Austria,AUT,2020-09-08,142
Austria,AUT,2020-09-09,161
Austria,AUT,2020-09-10,166
Austria,AUT,2020-09-11,163
Austria,AUT,2020-09-12,167
Austria,AUT,2020-09-13,182
Austria,AUT,2020-09-14,208
Austria,AUT,2020-09-15,244
Austria,AUT,2020-09-16,267
Austria,AUT,2020-09-17,264
Austria,AUT,2020-09-18,272
Austria,AUT,2020-09-19,265
Austria,AUT,2020-09-20,273
Austria,AUT,2020-09-21,297
Austria,AUT,2020-09-22,315
Austria,AUT,2020-09-23,336
Austria,AUT,2020-09-24,344
Austria,AUT,2020-09-25,333
Austria,AUT,2020-09-26,343
Austria,AUT,2020-09-27,362
Austria,AUT,2020-09-28,381
Austria,AUT,2020-09-29,401
Austria,AUT,2020-09-30,406
Austria,AUT,2020-10-01,395
Austria,AUT,2020-10-02,372
Austria,AUT,2020-10-03,397
Austria,AUT,2020-10-04,373
Austria,AUT,2020-10-05,387
Austria,AUT,2020-10-06,397
Austria,AUT,2020-10-07,425
Austria,AUT,2020-10-08,399
Austria,AUT,2020-10-09,405
Austria,AUT,2020-10-10,410
Austria,AUT,2020-10-11,431
Austria,AUT,2020-10-12,464
Austria,AUT,2020-10-13,504
Austria,AUT,2020-10-14,542
Austria,AUT,2020-10-15,545
Austria,AUT,2020-10-16,584
Austria,AUT,2020-10-17,594
Austria,AUT,2020-10-18,607
Austria,AUT,2020-10-19,654
Austria,AUT,2020-10-20,744
Austria,AUT,2020-10-21,813
Austria,AUT,2020-10-22,841
Austria,AUT,2020-10-23,900
Austria,AUT,2020-10-24,1002
Austria,AUT,2020-10-25,1051
Austria,AUT,2020-10-26,1142
Austria,AUT,2020-10-27,1197
Austria,AUT,2020-10-28,1345
Austria,AUT,2020-10-29,1444
Austria,AUT,2020-10-30,1540
Austria,AUT,2020-10-31,1602
Austria,AUT,2020-11-01,1657
Austria,AUT,2020-11-02,1825
Austria,AUT,2020-11-03,2065
Austria,AUT,2020-11-04,2201
Austria,AUT,2020-11-05,2330
Austria,AUT,2020-11-06,2504
Austria,AUT,2020-11-07,2574
Austria,AUT,2020-11-08,2533
Austria,AUT,2020-11-09,2755
Austria,AUT,2020-11-10,3054
Austria,AUT,2020-11-11,3183
Austria,AUT,2020-11-12,3265
Austria,AUT,2020-11-13,3355
Austria,AUT,2020-11-14,3425
Austria,AUT,2020-11-15,3579
Austria,AUT,2020-11-16,3685
Austria,AUT,2020-11-17,3867
Austria,AUT,2020-11-18,3910
Austria,AUT,2020-11-19,3931
Austria,AUT,2020-11-20,3942
Austria,AUT,2020-11-21,3900
Austria,AUT,2020-11-22,3775
Austria,AUT,2020-11-23,3863
Austria,AUT,2020-11-24,3985
Austria,AUT,2020-11-25,3867
Austria,AUT,2020-11-26,3756
Austria,AUT,2020-11-27,3702
Austria,AUT,2020-11-28,3591
Austria,AUT,2020-11-29,3560
Austria,AUT,2020-11-30,3639
Austria,AUT,2020-12-01,3791
Austria,AUT,2020-12-02,3571
Austria,AUT,2020-12-03,3414
Austria,AUT,2020-12-04,3338
Austria,AUT,2020-12-05,3231
Austria,AUT,2020-12-06,3170
Austria,AUT,2020-12-07,3269
Austria,AUT,2020-12-08,3308
Austria,AUT,2020-12-09,3244
Austria,AUT,2020-12-10,3195
Austria,AUT,2020-12-11,3079
Austria,AUT,2020-12-12,3008
Austria,AUT,2020-12-13,2867
Austria,AUT,2020-12-14,2885
Austria,AUT,2020-12-15,2951
Austria,AUT,2020-12-16,2862
Austria,AUT,2020-12-17,2690
Austria,AUT,2020-12-18,2578
Austria,AUT,2020-12-19,2475
Austria,AUT,2020-12-20,2412
Austria,AUT,2020-12-21,2393
Austria,AUT,2020-12-22,2435
Austria,AUT,2020-12-23,2303
Austria,AUT,2020-12-24,2203
Austria,AUT,2020-12-25,2045
Austria,AUT,2020-12-26,2024
Austria,AUT,2020-12-27,2043
Austria,AUT,2020-12-28,2089
Austria,AUT,2020-12-29,2116
Austria,AUT,2020-12-30,2012
Austria,AUT,2020-12-31,1946
Austria,AUT,2021-01-01,1858
Austria,AUT,2021-01-02,1858
Austria,AUT,2021-01-03,1864
Austria,AUT,2021-01-04,1953
Austria,AUT,2021-01-05,2033
Austria,AUT,2021-01-06,2022
Austria,AUT,2021-01-07,1981
Austria,AUT,2021-01-08,2000
Austria,AUT,2021-01-09,1957
Austria,AUT,2021-01-10,1874
Austria,AUT,2021-01-11,1918
Austria,AUT,2021-01-12,1923
Austria,AUT,2021-01-13,1825
Austria,AUT,2021-01-14,1725
Austria,AUT,2021-01-15,1705
Austria,AUT,2021-01-16,1668
Austria,AUT,2021-01-17,1635
Austria,AUT,2021-01-18,1673
Austria,AUT,2021-01-19,1729
Austria,AUT,2021-01-20,1683
Austria,AUT,2021-01-21,1606
Austria,AUT,2021-01-22,1586
Austria,AUT,2021-01-23,1525
Austria,AUT,2021-01-24,1518
Austria,AUT,2021-01-25,1548
Austria,AUT,2021-01-26,1583
Austria,AUT,2021-01-27,1526
Austria,AUT,2021-01-28,1478
Austria,AUT,2021-01-29,1428
Austria,AUT,2021-01-30,1385
Austria,AUT,2021-01-31,1387
Austria,AUT,2021-02-01,1433
Austria,AUT,2021-02-02,1429
Austria,AUT,2021-02-03,1383
Austria,AUT,2021-02-04,1342
Austria,AUT,2021-02-05,1304
Austria,AUT,2021-02-06,1289
Austria,AUT,2021-02-07,1275
Austria,AUT,2021-02-08,1299
Austria,AUT,2021-02-09,1318
Austria,AUT,2021-02-10,1262
Austria,AUT,2021-02-11,1212
Austria,AUT,2021-02-12,1151
Austria,AUT,2021-02-13,1062
Austria,AUT,2021-02-14,1056
Austria,AUT,2021-02-15,1104
Austria,AUT,2021-02-16,1089
Austria,AUT,2021-02-17,1069
Austria,AUT,2021-02-18,1027
Austria,AUT,2021-02-19,1030
Austria,AUT,2021-02-20,999
Austria,AUT,2021-02-21,1018
Austria,AUT,2021-02-22,1085
Austria,AUT,2021-02-23,1077
Austria,AUT,2021-02-24,1064
Austria,AUT,2021-02-25,1041
Austria,AUT,2021-02-26,1018
Austria,AUT,2021-02-27,988
Austria,AUT,2021-02-28,1022
Austria,AUT,2021-03-01,1073
Austria,AUT,2021-03-02,1124
Austria,AUT,2021-03-03,1097
Austria,AUT,2021-03-04,1142
Austria,AUT,2021-03-05,1114
Austria,AUT,2021-03-06,1138
Austria,AUT,2021-03-07,1155
Austria,AUT,2021-03-08,1226
Austria,AUT,2021-03-09,1287
Austria,AUT,2021-03-10,1273
Austria,AUT,2021-03-11,1242
Austria,AUT,2021-03-12,1269
Austria,AUT,2021-03-13,1285
Austria,AUT,2021-03-14,1322
Austria,AUT,2021-03-15,1406
Austria,AUT,2021-03-16,1438
Austria,AUT,2021-03-17,1449
Austria,AUT,2021-03-18,1451
Austria,AUT,2021-03-19,1462
Austria,AUT,2021-03-20,1438
Austria,AUT,2021-03-21,1495
Austria,AUT,2021-03-22,1573
Austria,AUT,2021-03-23,1614
Austria,AUT,2021-03-24,1635
Austria,AUT,2021-03-25,1641
Austria,AUT,2021-03-26,1693
Austria,AUT,2021-03-27,1651
Austria,AUT,2021-03-28,1636
Austria,AUT,2021-03-29,1710
Austria,AUT,2021-03-30,1770
Austria,AUT,2021-03-31,1787
Austria,AUT,2021-04-01,1765
Austria,AUT,2021-04-02,1753
Austria,AUT,2021-04-03,1655
Austria,AUT,2021-04-04,1671
Austria,AUT,2021-04-05,1771
Austria,AUT,2021-04-06,1854
Austria,AUT,2021-04-07,1877
Austria,AUT,2021-04-08,1807
Austria,AUT,2021-04-09,1802
Austria,AUT,2021-04-10,1734
Austria,AUT,2021-04-11,1705
Austria,AUT,2021-04-12,1799
Austria,AUT,2021-04-13,1752
Austria,AUT,2021-04-14,1687
Austria,AUT,2021-04-15,1586
Austria,AUT,2021-04-16,1550
Austria,AUT,2021-04-17,1507
Austria,AUT,2021-04-18,1475
Austria,AUT,2021-04-19,1554
Austria,AUT,2021-04-20,1531
Austria,AUT,2021-04-21,1417
Austria,AUT,2021-04-22,1403
Austria,AUT,2021-04-23,1356
Austria,AUT,2021-04-24,1309
Austria,AUT,2021-04-25,1279
Austria,AUT,2021-04-26,1333
Austria,AUT,2021-04-27,1392
Austria,AUT,2021-04-28,1270
Austria,AUT,2021-04-29,1233
Austria,AUT,2021-04-30,1154
Austria,AUT,2021-05-01,1081
Austria,AUT,2021-05-02,1087
Austria,AUT,2021-05-03,1139
Austria,AUT,2021-05-04,1155
Austria,AUT,2021-05-05,1107
Austria,AUT,2021-05-06,1017
Austria,AUT,2021-05-07,959
Austria,AUT,2021-05-08,886
Austria,AUT,2021-05-09,865
Austria,AUT,2021-05-10,863
Austria,AUT,2021-05-11,857
Austria,AUT,2021-05-12,797
Austria,AUT,2021-05-13,695
Austria,AUT,2021-05-14,686
Austria,AUT,2021-05-15,628
Austria,AUT,2021-05-16,612
Austria,AUT,2021-05-17,624
Austria,AUT,2021-05-18,600
Austria,AUT,2021-05-19,563
Austria,AUT,2021-05-20,518
Austria,AUT,2021-05-21,463
Austria,AUT,2021-05-22,406
Austria,AUT,2021-05-23,386
Austria,AUT,2021-05-24,368
Austria,AUT,2021-05-25,383
Austria,AUT,2021-05-26,349
Austria,AUT,2021-05-27,318
Austria,AUT,2021-05-28,285
Austria,AUT,2021-05-29,273
Austria,AUT,2021-05-30,264
Austria,AUT,2021-05-31,258
Austria,AUT,2021-06-01,268
Austria,AUT,2021-06-02,266
Austria,AUT,2021-06-03,245
Austria,AUT,2021-06-04,247
Austria,AUT,2021-06-05,288
Austria,AUT,2021-06-06,284
Austria,AUT,2021-06-07,280
Austria,AUT,2021-06-08,275
Austria,AUT,2021-06-09,248
Austria,AUT,2021-06-10,244
Austria,AUT,2021-06-11,229
Austria,AUT,2021-06-12,217
Austria,AUT,2021-06-13,219
Austria,AUT,2021-06-14,208
Austria,AUT,2021-06-15,205
Austria,AUT,2021-06-16,188
Austria,AUT,2021-06-17,185
Austria,AUT,2021-06-18,175
Austria,AUT,2021-06-19,164
Austria,AUT,2021-06-20,164
Austria,AUT,2021-06-21,164
Austria,AUT,2021-06-22,169
Austria,AUT,2021-06-23,157
Austria,AUT,2021-06-24,146
Austria,AUT,2021-06-25,127
Austria,AUT,2021-06-26,128
Austria,AUT,2021-06-27,122
Austria,AUT,2021-06-28,118
Austria,AUT,2021-06-29,129
Austria,AUT,2021-06-30,112
Austria,AUT,2021-07-01,112
Austria,AUT,2021-07-02,101
Austria,AUT,2021-07-03,97
Austria,AUT,2021-07-04,89
Austria,AUT,2021-07-05,83
Austria,AUT,2021-07-06,78
Austria,AUT,2021-07-07,72
Austria,AUT,2021-07-08,69
Austria,AUT,2021-07-09,67
Austria,AUT,2021-07-10,61
Austria,AUT,2021-07-11,62
Austria,AUT,2021-07-12,67
Austria,AUT,2021-07-13,75
Austria,AUT,2021-07-14,78
Austria,AUT,2021-07-15,77
Austria,AUT,2021-07-16,71
Austria,AUT,2021-07-17,80
Austria,AUT,2021-07-18,77
Austria,AUT,2021-07-19,80
Austria,AUT,2021-07-20,82
Austria,AUT,2021-07-21,81
Austria,AUT,2021-07-22,78
Austria,AUT,2021-07-23,74
Austria,AUT,2021-07-24,80
Austria,AUT,2021-07-25,78
Austria,AUT,2021-07-26,85
Austria,AUT,2021-07-27,80
Austria,AUT,2021-07-28,75
Austria,AUT,2021-07-29,83
Austria,AUT,2021-07-30,81
Austria,AUT,2021-07-31,90
Austria,AUT,2021-08-01,96
Austria,AUT,2021-08-02,99
Austria,AUT,2021-08-03,102
Austria,AUT,2021-08-04,96
Austria,AUT,2021-08-05,95
Austria,AUT,2021-08-06,112
Austria,AUT,2021-08-07,110
Austria,AUT,2021-08-08,119
Austria,AUT,2021-08-09,134
Austria,AUT,2021-08-10,146
Austria,AUT,2021-08-11,146
Austria,AUT,2021-08-12,150
Austria,AUT,2021-08-13,158
Austria,AUT,2021-08-14,167
Austria,AUT,2021-08-15,182
Austria,AUT,2021-08-16,193
Austria,AUT,2021-08-17,214
Austria,AUT,2021-08-18,226
Austria,AUT,2021-08-19,219
Austria,AUT,2021-08-20,246
Austria,AUT,2021-08-21,260
Austria,AUT,2021-08-22,278
Austria,AUT,2021-08-23,306
Austria,AUT,2021-08-24,317
Austria,AUT,2021-08-25,332
Austria,AUT,2021-08-26,315
Austria,AUT,2021-08-27,316
Austria,AUT,2021-08-28,315
Austria,AUT,2021-08-29,343
Austria,AUT,2021-08-30,355
Austria,AUT,2021-08-31,393
Austria,AUT,2021-09-01,401
Austria,AUT,2021-09-02,396
Austria,AUT,2021-09-03,396
Austria,AUT,2021-09-04,395
Austria,AUT,2021-09-05,395
Austria,AUT,2021-09-06,413
Austria,AUT,2021-09-07,456
Austria,AUT,2021-09-08,468
Austria,AUT,2021-09-09,471
Austria,AUT,2021-09-10,497
Austria,AUT,2021-09-11,512
Austria,AUT,2021-09-12,528
Austria,AUT,2021-09-13,570
Austria,AUT,2021-09-14,604
Austria,AUT,2021-09-15,618
Austria,AUT,2021-09-16,621
Austria,AUT,2021-09-17,644
Austria,AUT,2021-09-18,652
Austria,AUT,2021-09-19,644
Austria,AUT,2021-09-20,664
Austria,AUT,2021-09-21,664
Austria,AUT,2021-09-22,643
Austria,AUT,2021-09-23,636
Austria,AUT,2021-09-24,642
Austria,AUT,2021-09-25,623
Austria,AUT,2021-09-26,636
Austria,AUT,2021-09-27,648
Austria,AUT,2021-09-28,648
Austria,AUT,2021-09-29,648
Austria,AUT,2021-09-30,630
Austria,AUT,2021-10-01,628
Austria,AUT,2021-10-02,611
Austria,AUT,2021-10-03,599
Austria,AUT,2021-10-04,619
Austria,AUT,2021-10-05,631
Austria,AUT,2021-10-06,634
Austria,AUT,2021-10-07,624
Austria,AUT,2021-10-08,624
Austria,AUT,2021-10-09,603
Austria,AUT,2021-10-10,601
Austria,AUT,2021-10-11,637
Austria,AUT,2021-10-12,662
Austria,AUT,2021-10-13,649
Austria,AUT,2021-10-14,656
Austria,AUT,2021-10-15,659
Austria,AUT,2021-10-16,658
Austria,AUT,2021-10-17,653
Austria,AUT,2021-10-18,697
Austria,AUT,2021-10-19,730
Austria,AUT,2021-10-20,745
Austria,AUT,2021-10-21,767
Austria,AUT,2021-10-22,795
Austria,AUT,2021-10-23,809
Austria,AUT,2021-10-24,832
Austria,AUT,2021-10-25,903
Austria,AUT,2021-10-26,941
Austria,AUT,2021-10-27,1007
Austria,AUT,2021-10-28,1044
Austria,AUT,2021-10-29,1101
Austria,AUT,2021-10-30,1121
Austria,AUT,2021-10-31,1181
Austria,AUT,2021-11-01,1260
Austria,AUT,2021-11-02,1372
Austria,AUT,2021-11-03,1436
Austria,AUT,2021-11-04,1475
Austria,AUT,2021-11-05,1483
Austria,AUT,2021-11-06,1520
Austria,AUT,2021-11-07,1570
Austria,AUT,2021-11-08,1664
Austria,AUT,2021-11-09,1768
Austria,AUT,2021-11-10,1808
Austria,AUT,2021-11-11,1851
Austria,AUT,2021-11-12,1896
Austria,AUT,2021-11-13,1877
Austria,AUT,2021-11-14,1919
Austria,AUT,2021-11-15,2069
Austria,AUT,2021-11-16,2118
Austria,AUT,2021-11-17,2258
Austria,AUT,2021-11-18,2329
Austria,AUT,2021-11-19,2364
Austria,AUT,2021-11-20,2347
Austria,AUT,2021-11-21,2425
Austria,AUT,2021-11-22,2561
Austria,AUT,2021-11-23,2570
Austria,AUT,2021-11-24,2639
Austria,AUT,2021-11-25,2658
Austria,AUT,2021-11-26,2658
Austria,AUT,2021-11-27,2606
Austria,AUT,2021-11-28,2624
Austria,AUT,2021-11-29,2767
Austria,AUT,2021-11-30,2769
Austria,AUT,2021-12-01,2651
Austria,AUT,2021-12-02,2547
Austria,AUT,2021-12-03,2530
Austria,AUT,2021-12-04,2424
Austria,AUT,2021-12-05,2402
Austria,AUT,2021-12-06,2465
Austria,AUT,2021-12-07,2377
Austria,AUT,2021-12-08,2236
Austria,AUT,2021-12-09,2169
Austria,AUT,2021-12-10,2049
Austria,AUT,2021-12-11,1883
Austria,AUT,2021-12-12,1866
Austria,AUT,2021-12-13,1872
Austria,AUT,2021-12-14,1776
Austria,AUT,2021-12-15,1655
Austria,AUT,2021-12-16,1516
Austria,AUT,2021-12-17,1440
Austria,AUT,2021-12-18,1294
Austria,AUT,2021-12-19,1283
Austria,AUT,2021-12-20,1273
Austria,AUT,2021-12-21,1183
Austria,AUT,2021-12-22,1084
Austria,AUT,2021-12-23,1010
Austria,AUT,2021-12-24,885
Austria,AUT,2021-12-25,817
Austria,AUT,2021-12-26,819
Austria,AUT,2021-12-27,826
Austria,AUT,2021-12-28,799
Austria,AUT,2021-12-29,779
Austria,AUT,2021-12-30,755
Austria,AUT,2021-12-31,712
Austria,AUT,2022-01-01,672
Austria,AUT,2022-01-02,647
Austria,AUT,2022-01-03,707
Austria,AUT,2022-01-04,708
Austria,AUT,2022-01-05,698
Austria,AUT,2022-01-06,655
Austria,AUT,2022-01-07,641
Austria,AUT,2022-01-08,629
Austria,AUT,2022-01-09,639
Austria,AUT,2022-01-10,693
Austria,AUT,2022-01-11,653
Austria,AUT,2022-01-12,652
Austria,AUT,2022-01-13,640
Austria,AUT,2022-01-14,682
Austria,AUT,2022-01-15,649
Austria,AUT,2022-01-16,679
Austria,AUT,2022-01-17,748
Austria,AUT,2022-01-18,831
Austria,AUT,2022-01-19,854
Belgium,BEL,2020-03-15,263
Belgium,BEL,2020-03-16,370
Belgium,BEL,2020-03-17,493
Belgium,BEL,2020-03-18,646
Belgium,BEL,2020-03-19,840
Belgium,BEL,2020-03-20,1108
Belgium,BEL,2020-03-21,1384
Belgium,BEL,2020-03-22,1661
Belgium,BEL,2020-03-23,1883
Belgium,BEL,2020-03-24,2204
Belgium,BEL,2020-03-25,2721
Belgium,BEL,2020-03-26,3111
Belgium,BEL,2020-03-27,3649
Belgium,BEL,2020-03-28,4088
Belgium,BEL,2020-03-29,4536
Belgium,BEL,2020-03-30,4897
Belgium,BEL,2020-03-31,4988
Belgium,BEL,2020-04-01,5219
Belgium,BEL,2020-04-02,5398
Belgium,BEL,2020-04-03,5562
Belgium,BEL,2020-04-04,5531
Belgium,BEL,2020-04-05,5620
Belgium,BEL,2020-04-06,5759
Belgium,BEL,2020-04-07,5710
Belgium,BEL,2020-04-08,5620
Belgium,BEL,2020-04-09,5640
Belgium,BEL,2020-04-10,5663
Belgium,BEL,2020-04-11,5538
Belgium,BEL,2020-04-12,5542
Belgium,BEL,2020-04-13,5554
Belgium,BEL,2020-04-14,5532
Belgium,BEL,2020-04-15,5331
Belgium,BEL,2020-04-16,5181
Belgium,BEL,2020-04-17,5088
Belgium,BEL,2020-04-18,4889
Belgium,BEL,2020-04-19,4940
Belgium,BEL,2020-04-20,4996
Belgium,BEL,2020-04-21,4765
Belgium,BEL,2020-04-22,4527
Belgium,BEL,2020-04-23,4353
Belgium,BEL,2020-04-24,4195
Belgium,BEL,2020-04-25,3957
Belgium,BEL,2020-04-26,3968
Belgium,BEL,2020-04-27,3976
Belgium,BEL,2020-04-28,3733
Belgium,BEL,2020-04-29,3609
Belgium,BEL,2020-04-30,3386
Belgium,BEL,2020-05-01,3109
Belgium,BEL,2020-05-02,3080
Belgium,BEL,2020-05-03,3044
Belgium,BEL,2020-05-04,3080
Belgium,BEL,2020-05-05,2868
Belgium,BEL,2020-05-06,2699
Belgium,BEL,2020-05-07,2555
Belgium,BEL,2020-05-08,2381
Belgium,BEL,2020-05-09,2222
Belgium,BEL,2020-05-10,2222
Belgium,BEL,2020-05-11,2230
Belgium,BEL,2020-05-12,2085
Belgium,BEL,2020-05-13,1966
Belgium,BEL,2020-05-14,1862
Belgium,BEL,2020-05-15,1750
Belgium,BEL,2020-05-16,1625
Belgium,BEL,2020-05-17,1614
Belgium,BEL,2020-05-18,1630
Belgium,BEL,2020-05-19,1527
Belgium,BEL,2020-05-20,1448
Belgium,BEL,2020-05-21,1388
Belgium,BEL,2020-05-22,1360
Belgium,BEL,2020-05-23,1296
Belgium,BEL,2020-05-24,1306
Belgium,BEL,2020-05-25,1304
Belgium,BEL,2020-05-26,1150
Belgium,BEL,2020-05-27,1050
Belgium,BEL,2020-05-28,939
Belgium,BEL,2020-05-29,892
Belgium,BEL,2020-05-30,823
Belgium,BEL,2020-05-31,818
Belgium,BEL,2020-06-01,821
Belgium,BEL,2020-06-02,821
Belgium,BEL,2020-06-03,739
Belgium,BEL,2020-06-04,702
Belgium,BEL,2020-06-05,647
Belgium,BEL,2020-06-06,573
Belgium,BEL,2020-06-07,576
Belgium,BEL,2020-06-08,575
Belgium,BEL,2020-06-09,527
Belgium,BEL,2020-06-10,484
Belgium,BEL,2020-06-11,479
Belgium,BEL,2020-06-12,425
Belgium,BEL,2020-06-13,395
Belgium,BEL,2020-06-14,400
Belgium,BEL,2020-06-15,393
Belgium,BEL,2020-06-16,371
Belgium,BEL,2020-06-17,344
Belgium,BEL,2020-06-18,340
Belgium,BEL,2020-06-19,308
Belgium,BEL,2020-06-20,292
Belgium,BEL,2020-06-21,295
Belgium,BEL,2020-06-22,293
Belgium,BEL,2020-06-23,281
Belgium,BEL,2020-06-24,268
Belgium,BEL,2020-06-25,256
Belgium,BEL,2020-06-26,247
Belgium,BEL,2020-06-27,237
Belgium,BEL,2020-06-28,237
Belgium,BEL,2020-06-29,244
Belgium,BEL,2020-06-30,222
Belgium,BEL,2020-07-01,203
Belgium,BEL,2020-07-02,187
Belgium,BEL,2020-07-03,168
Belgium,BEL,2020-07-04,170
Belgium,BEL,2020-07-05,170
Belgium,BEL,2020-07-06,169
Belgium,BEL,2020-07-07,178
Belgium,BEL,2020-07-08,165
Belgium,BEL,2020-07-09,160
Belgium,BEL,2020-07-10,143
Belgium,BEL,2020-07-11,132
Belgium,BEL,2020-07-12,130
Belgium,BEL,2020-07-13,138
Belgium,BEL,2020-07-14,147
Belgium,BEL,2020-07-15,150
Belgium,BEL,2020-07-16,147
Belgium,BEL,2020-07-17,145
Belgium,BEL,2020-07-18,161
Belgium,BEL,2020-07-19,168
Belgium,BEL,2020-07-20,181
Belgium,BEL,2020-07-21,172
Belgium,BEL,2020-07-22,191
Belgium,BEL,2020-07-23,203
Belgium,BEL,2020-07-24,218
Belgium,BEL,2020-07-25,210
Belgium,BEL,2020-07-26,211
Belgium,BEL,2020-07-27,222
Belgium,BEL,2020-07-28,232
Belgium,BEL,2020-07-29,263
Belgium,BEL,2020-07-30,267
Belgium,BEL,2020-07-31,253
Belgium,BEL,2020-08-01,259
Belgium,BEL,2020-08-02,271
Belgium,BEL,2020-08-03,290
Belgium,BEL,2020-08-04,265
Belgium,BEL,2020-08-05,293
Belgium,BEL,2020-08-06,278
Belgium,BEL,2020-08-07,285
Belgium,BEL,2020-08-08,281
Belgium,BEL,2020-08-09,285
Belgium,BEL,2020-08-10,312
Belgium,BEL,2020-08-11,307
Belgium,BEL,2020-08-12,301
Belgium,BEL,2020-08-13,309
Belgium,BEL,2020-08-14,312
Belgium,BEL,2020-08-15,309
Belgium,BEL,2020-08-16,337
Belgium,BEL,2020-08-17,341
Belgium,BEL,2020-08-18,335
Belgium,BEL,2020-08-19,334
Belgium,BEL,2020-08-20,303
Belgium,BEL,2020-08-21,314
Belgium,BEL,2020-08-22,310
Belgium,BEL,2020-08-23,312
Belgium,BEL,2020-08-24,320
Belgium,BEL,2020-08-25,282
Belgium,BEL,2020-08-26,260
Belgium,BEL,2020-08-27,257
Belgium,BEL,2020-08-28,252
Belgium,BEL,2020-08-29,230
Belgium,BEL,2020-08-30,233
Belgium,BEL,2020-08-31,243
Belgium,BEL,2020-09-01,226
Belgium,BEL,2020-09-02,221
Belgium,BEL,2020-09-03,209
Belgium,BEL,2020-09-04,215
Belgium,BEL,2020-09-05,215
Belgium,BEL,2020-09-06,223
Belgium,BEL,2020-09-07,235
Belgium,BEL,2020-09-08,260
Belgium,BEL,2020-09-09,250
Belgium,BEL,2020-09-10,249
Belgium,BEL,2020-09-11,254
Belgium,BEL,2020-09-12,260
Belgium,BEL,2020-09-13,293
Belgium,BEL,2020-09-14,318
Belgium,BEL,2020-09-15,315
Belgium,BEL,2020-09-16,353
Belgium,BEL,2020-09-17,371
Belgium,BEL,2020-09-18,392
Belgium,BEL,2020-09-19,421
Belgium,BEL,2020-09-20,432
Belgium,BEL,2020-09-21,490
Belgium,BEL,2020-09-22,505
Belgium,BEL,2020-09-23,550
Belgium,BEL,2020-09-24,602
Belgium,BEL,2020-09-25,620
Belgium,BEL,2020-09-26,626
Belgium,BEL,2020-09-27,654
Belgium,BEL,2020-09-28,708
Belgium,BEL,2020-09-29,716
Belgium,BEL,2020-09-30,739
Belgium,BEL,2020-10-01,773
Belgium,BEL,2020-10-02,789
Belgium,BEL,2020-10-03,819
Belgium,BEL,2020-10-04,866
Belgium,BEL,2020-10-05,937
Belgium,BEL,2020-10-06,952
Belgium,BEL,2020-10-07,1050
Belgium,BEL,2020-10-08,1110
Belgium,BEL,2020-10-09,1191
Belgium,BEL,2020-10-10,1260
Belgium,BEL,2020-10-11,1334
Belgium,BEL,2020-10-12,1473
Belgium,BEL,2020-10-13,1622
Belgium,BEL,2020-10-14,1778
Belgium,BEL,2020-10-15,1951
Belgium,BEL,2020-10-16,2099
Belgium,BEL,2020-10-17,2267
Belgium,BEL,2020-10-18,2497
Belgium,BEL,2020-10-19,2773
Belgium,BEL,2020-10-20,2977
Belgium,BEL,2020-10-21,3275
Belgium,BEL,2020-10-22,3649
Belgium,BEL,2020-10-23,4056
Belgium,BEL,2020-10-24,4408
Belgium,BEL,2020-10-25,4825
Belgium,BEL,2020-10-26,5268
Belgium,BEL,2020-10-27,5548
Belgium,BEL,2020-10-28,5924
Belgium,BEL,2020-10-29,6187
Belgium,BEL,2020-10-30,6439
Belgium,BEL,2020-10-31,6502
Belgium,BEL,2020-11-01,6824
Belgium,BEL,2020-11-02,7233
Belgium,BEL,2020-11-03,7461
Belgium,BEL,2020-11-04,7411
Belgium,BEL,2020-11-05,7290
Belgium,BEL,2020-11-06,7224
Belgium,BEL,2020-11-07,6895
Belgium,BEL,2020-11-08,6955
Belgium,BEL,2020-11-09,7221
Belgium,BEL,2020-11-10,7058
Belgium,BEL,2020-11-11,6879
Belgium,BEL,2020-11-12,7010
Belgium,BEL,2020-11-13,6762
Belgium,BEL,2020-11-14,6505
Belgium,BEL,2020-11-15,6518
Belgium,BEL,2020-11-16,6580
Belgium,BEL,2020-11-17,6240
Belgium,BEL,2020-11-18,5930
Belgium,BEL,2020-11-19,5651
Belgium,BEL,2020-11-20,5418
Belgium,BEL,2020-11-21,5017
Belgium,BEL,2020-11-22,5025
Belgium,BEL,2020-11-23,5076
Belgium,BEL,2020-11-24,4783
Belgium,BEL,2020-11-25,4570
Belgium,BEL,2020-11-26,4376
Belgium,BEL,2020-11-27,4215
Belgium,BEL,2020-11-28,3994
Belgium,BEL,2020-11-29,3989
Belgium,BEL,2020-11-30,4014
Belgium,BEL,2020-12-01,3707
Belgium,BEL,2020-12-02,3590
Belgium,BEL,2020-12-03,3417
Belgium,BEL,2020-12-04,3348
Belgium,BEL,2020-12-05,3163
Belgium,BEL,2020-12-06,3210
Belgium,BEL,2020-12-07,3272
Belgium,BEL,2020-12-08,3136
Belgium,BEL,2020-12-09,3034
Belgium,BEL,2020-12-10,2961
Belgium,BEL,2020-12-11,2896
Belgium,BEL,2020-12-12,2770
Belgium,BEL,2020-12-13,2861
Belgium,BEL,2020-12-14,2888
Belgium,BEL,2020-12-15,2772
Belgium,BEL,2020-12-16,2707
Belgium,BEL,2020-12-17,2683
