Entity,Code,Day,Daily ICU occupancy,145332-annotations
Switzerland,CHE,2021-01-18,346,
Switzerland,CHE,2021-01-19,340,
Switzerland,CHE,2021-01-20,329,
Switzerland,CHE,2021-01-21,320,
Switzerland,CHE,2021-01-22,331,
Switzerland,CHE,2021-01-23,315,
Switzerland,CHE,2021-01-24,308,
Switzerland,CHE,2021-01-25,298,
Switzerland,CHE,2021-01-26,290,
Switzerland,CHE,2021-01-27,283,
Switzerland,CHE,2021-01-28,286,
Switzerland,CHE,2021-01-29,294,
Switzerland,CHE,2021-01-30,271,
Switzerland,CHE,2021-01-31,280,
Switzerland,CHE,2021-02-01,284,
Switzerland,CHE,2021-02-02,268,
Switzerland,CHE,2021-02-03,264,
Switzerland,CHE,2021-02-04,260,
Switzerland,CHE,2021-02-05,257,
Switzerland,CHE,2021-02-06,249,
Switzerland,CHE,2021-02-07,247,
Switzerland,CHE,2021-02-08,253,
Switzerland,CHE,2021-02-09,250,
Switzerland,CHE,2021-02-10,248,
Switzerland,CHE,2021-02-11,241,
Switzerland,CHE,2021-02-12,233,
Switzerland,CHE,2021-02-13,223,
Switzerland,CHE,2021-02-14,220,
Switzerland,CHE,2021-02-15,229,
Switzerland,CHE,2021-02-16,216,
Switzerland,CHE,2021-02-17,208,
Switzerland,CHE,2021-02-18,209,
Switzerland,CHE,2021-02-19,205,
Switzerland,CHE,2021-02-20,196,
Switzerland,CHE,2021-02-21,198,
Switzerland,CHE,2021-02-22,195,
Switzerland,CHE,2021-02-23,188,
Switzerland,CHE,2021-02-24,191,
Switzerland,CHE,2021-02-25,194,
Switzerland,CHE,2021-02-26,184,
Switzerland,CHE,2021-02-27,178,
Switzerland,CHE,2021-02-28,179,
Switzerland,CHE,2021-03-01,173,
Switzerland,CHE,2021-03-02,184,
Switzerland,CHE,2021-03-03,172,
Switzerland,CHE,2021-03-04,174,
Switzerland,CHE,2021-03-05,169,
Switzerland,CHE,2021-03-06,169,
Switzerland,CHE,2021-03-07,175,
Switzerland,CHE,2021-03-08,178,
Switzerland,CHE,2021-03-09,171,
Switzerland,CHE,2021-03-10,174,
Switzerland,CHE,2021-03-11,166,
Switzerland,CHE,2021-03-12,155,
Switzerland,CHE,2021-03-13,174,
Switzerland,CHE,2021-03-14,167,
Switzerland,CHE,2021-03-15,172,
Switzerland,CHE,2021-03-16,167,
Switzerland,CHE,2021-03-17,159,
Switzerland,CHE,2021-03-18,158,
Switzerland,CHE,2021-03-19,162,
Switzerland,CHE,2021-03-20,167,
Switzerland,CHE,2021-03-21,172,
Switzerland,CHE,2021-03-22,162,
Switzerland,CHE,2021-03-23,168,
Switzerland,CHE,2021-03-24,167,
Switzerland,CHE,2021-03-25,164,
Switzerland,CHE,2021-03-26,160,
Switzerland,CHE,2021-03-27,166,
Switzerland,CHE,2021-03-28,165,
Switzerland,CHE,2021-03-29,163,
Switzerland,CHE,2021-03-30,171,
Switzerland,CHE,2021-03-31,165,
Switzerland,CHE,2021-04-01,162,
Switzerland,CHE,2021-04-02,164,
Switzerland,CHE,2021-04-03,177,
Switzerland,CHE,2021-04-04,178,
Switzerland,CHE,2021-04-05,185,
Switzerland,CHE,2021-04-06,182,
Switzerland,CHE,2021-04-07,194,
Switzerland,CHE,2021-04-08,191,
Switzerland,CHE,2021-04-09,196,
Switzerland,CHE,2021-04-10,199,
Switzerland,CHE,2021-04-11,201,
Switzerland,CHE,2021-04-12,203,
Switzerland,CHE,2021-04-13,216,
Switzerland,CHE,2021-04-14,221,
Switzerland,CHE,2021-04-15,233,
Switzerland,CHE,2021-04-16,244,
Switzerland,CHE,2021-04-17,252,
Switzerland,CHE,2021-04-18,248,
Switzerland,CHE,2021-04-19,247,
Switzerland,CHE,2021-04-20,243,
Switzerland,CHE,2021-04-21,241,
Switzerland,CHE,2021-04-22,240,
Switzerland,CHE,2021-04-23,246,
Switzerland,CHE,2021-04-24,246,
Switzerland,CHE,2021-04-25,246,
Switzerland,CHE,2021-04-26,249,
Switzerland,CHE,2021-04-27,250,
Switzerland,CHE,2021-04-28,255,
Switzerland,CHE,2021-04-29,253,
Switzerland,CHE,2021-04-30,252,
Switzerland,CHE,2021-05-01,246,
Switzerland,CHE,2021-05-02,237,
Switzerland,CHE,2021-05-03,237,
Switzerland,CHE,2021-05-04,219,
Switzerland,CHE,2021-05-05,227,
Switzerland,CHE,2021-05-06,214,
Switzerland,CHE,2021-05-07,213,
Switzerland,CHE,2021-05-08,209,
Switzerland,CHE,2021-05-09,203,
Switzerland,CHE,2021-05-10,205,
Switzerland,CHE,2021-05-11,191,
Switzerland,CHE,2021-05-12,192,
Switzerland,CHE,2021-05-13,186,
Switzerland,CHE,2021-05-14,195,
Switzerland,CHE,2021-05-15,203,
Switzerland,CHE,2021-05-16,199,
Switzerland,CHE,2021-05-17,186,
Switzerland,CHE,2021-05-18,181,
Switzerland,CHE,2021-05-19,178,
Switzerland,CHE,2021-05-20,163,
Switzerland,CHE,2021-05-21,165,
Switzerland,CHE,2021-05-22,158,
Switzerland,CHE,2021-05-23,159,
Switzerland,CHE,2021-05-24,156,
Switzerland,CHE,2021-05-25,146,
Switzerland,CHE,2021-05-26,139,
Switzerland,CHE,2021-05-27,143,
Switzerland,CHE,2021-05-28,138,
Switzerland,CHE,2021-05-29,137,
Switzerland,CHE,2021-05-30,132,
Switzerland,CHE,2021-05-31,134,
Switzerland,CHE,2021-06-01,130,
Switzerland,CHE,2021-06-02,127,
Switzerland,CHE,2021-06-03,128,
Switzerland,CHE,2021-06-04,124,
Switzerland,CHE,2021-06-05,123,
Switzerland,CHE,2021-06-06,123,
Switzerland,CHE,2021-06-07,111,
Switzerland,CHE,2021-06-08,105,
Switzerland,CHE,2021-06-09,103,
Switzerland,CHE,2021-06-10,100,
Switzerland,CHE,2021-06-11,99,
Switzerland,CHE,2021-06-12,95,
Switzerland,CHE,2021-06-13,92,
Switzerland,CHE,2021-06-14,90,
Switzerland,CHE,2021-06-15,83,
Switzerland,CHE,2021-06-16,73,
Switzerland,CHE,2021-06-17,75,
Switzerland,CHE,2021-06-18,74,
Switzerland,CHE,2021-06-19,66,
Switzerland,CHE,2021-06-20,71,
Switzerland,CHE,2021-06-21,70,
Switzerland,CHE,2021-06-22,61,
Switzerland,CHE,2021-06-23,55,
Switzerland,CHE,2021-06-24,55,
Switzerland,CHE,2021-06-25,49,
Switzerland,CHE,2021-06-26,49,
Switzerland,CHE,2021-06-27,50,
Switzerland,CHE,2021-06-28,47,
Switzerland,CHE,2021-06-29,43,
Switzerland,CHE,2021-06-30,36,
Switzerland,CHE,2021-07-01,36,
Switzerland,CHE,2021-07-02,33,
Switzerland,CHE,2021-07-03,34,
Switzerland,CHE,2021-07-04,35,
Switzerland,CHE,2021-07-05,28,
Switzerland,CHE,2021-07-06,28,
Switzerland,CHE,2021-07-07,26,
Switzerland,CHE,2021-07-08,24,
Switzerland,CHE,2021-07-09,24,
Switzerland,CHE,2021-07-10,26,
Switzerland,CHE,2021-07-11,26,
Switzerland,CHE,2021-07-12,25,
Switzerland,CHE,2021-07-13,24,
Switzerland,CHE,2021-07-14,21,
Switzerland,CHE,2021-07-15,24,
Switzerland,CHE,2021-07-16,26,
Switzerland,CHE,2021-07-17,25,
Switzerland,CHE,2021-07-18,25,
Switzerland,CHE,2021-07-19,33,
Switzerland,CHE,2021-07-20,32,
Switzerland,CHE,2021-07-21,30,
Switzerland,CHE,2021-07-22,31,
Switzerland,CHE,2021-07-23,32,
Switzerland,CHE,2021-07-24,35,
Switzerland,CHE,2021-07-25,34,
Switzerland,CHE,2021-07-26,40,
Switzerland,CHE,2021-07-27,38,
Switzerland,CHE,2021-07-28,38,
Switzerland,CHE,2021-07-29,35,
Switzerland,CHE,2021-07-30,36,
Switzerland,CHE,2021-07-31,42,
Switzerland,CHE,2021-08-01,41,
Switzerland,CHE,2021-08-02,44,
Switzerland,CHE,2021-08-03,48,
Switzerland,CHE,2021-08-04,52,
Switzerland,CHE,2021-08-05,55,
Switzerland,CHE,2021-08-06,56,
Switzerland,CHE,2021-08-07,59,
Switzerland,CHE,2021-08-08,59,
Switzerland,CHE,2021-08-09,72,
Switzerland,CHE,2021-08-10,76,
Switzerland,CHE,2021-08-11,79,
Switzerland,CHE,2021-08-12,83,
Switzerland,CHE,2021-08-13,91,
Switzerland,CHE,2021-08-14,94,
Switzerland,CHE,2021-08-15,96,
Switzerland,CHE,2021-08-16,122,
Switzerland,CHE,2021-08-17,144,
Switzerland,CHE,2021-08-18,163,
Switzerland,CHE,2021-08-19,170,
Switzerland,CHE,2021-08-20,181,
Switzerland,CHE,2021-08-21,190,
Switzerland,CHE,2021-08-22,195,
Switzerland,CHE,2021-08-23,215,
Switzerland,CHE,2021-08-24,224,
Switzerland,CHE,2021-08-25,230,
Switzerland,CHE,2021-08-26,237,
Switzerland,CHE,2021-08-27,249,
Switzerland,CHE,2021-08-28,269,
Switzerland,CHE,2021-08-29,276,
Switzerland,CHE,2021-08-30,273,
Switzerland,CHE,2021-08-31,264,
Switzerland,CHE,2021-09-01,275,
Switzerland,CHE,2021-09-02,286,
Switzerland,CHE,2021-09-03,289,
Switzerland,CHE,2021-09-04,287,
Switzerland,CHE,2021-09-05,287,
Switzerland,CHE,2021-09-06,291,
Switzerland,CHE,2021-09-07,288,
Switzerland,CHE,2021-09-08,294,
Switzerland,CHE,2021-09-09,281,
Switzerland,CHE,2021-09-10,283,
Switzerland,CHE,2021-09-11,281,
Switzerland,CHE,2021-09-12,280,
Switzerland,CHE,2021-09-13,276,
Switzerland,CHE,2021-09-14,267,
Switzerland,CHE,2021-09-15,263,
Switzerland,CHE,2021-09-16,262,
Switzerland,CHE,2021-09-17,268,
Switzerland,CHE,2021-09-18,262,
Switzerland,CHE,2021-09-19,254,
Switzerland,CHE,2021-09-20,237,
Switzerland,CHE,2021-09-21,228,
Switzerland,CHE,2021-09-22,228,
Switzerland,CHE,2021-09-23,207,
Switzerland,CHE,2021-09-24,213,
Switzerland,CHE,2021-09-25,207,
Switzerland,CHE,2021-09-26,210,
Switzerland,CHE,2021-09-27,200,
Switzerland,CHE,2021-09-28,189,
Switzerland,CHE,2021-09-29,185,
Switzerland,CHE,2021-09-30,177,
Switzerland,CHE,2021-10-01,175,
Switzerland,CHE,2021-10-02,170,
Switzerland,CHE,2021-10-03,162,
Switzerland,CHE,2021-10-04,157,
Switzerland,CHE,2021-10-05,165,
Switzerland,CHE,2021-10-06,160,
Switzerland,CHE,2021-10-07,159,
Switzerland,CHE,2021-10-08,150,
Switzerland,CHE,2021-10-09,148,
Switzerland,CHE,2021-10-10,140,
Switzerland,CHE,2021-10-11,143,
Switzerland,CHE,2021-10-12,133,
Switzerland,CHE,2021-10-13,131,
Switzerland,CHE,2021-10-14,124,
Switzerland,CHE,2021-10-15,120,
Switzerland,CHE,2021-10-16,119,
Switzerland,CHE,2021-10-17,118,
Switzerland,CHE,2021-10-18,113,
Switzerland,CHE,2021-10-19,109,
Switzerland,CHE,2021-10-20,113,
Switzerland,CHE,2021-10-21,103,
Switzerland,CHE,2021-10-22,100,
Switzerland,CHE,2021-10-23,101,
Switzerland,CHE,2021-10-24,104,
Switzerland,CHE,2021-10-25,99,
Switzerland,CHE,2021-10-26,98,
Switzerland,CHE,2021-10-27,102,
Switzerland,CHE,2021-10-28,112,
Switzerland,CHE,2021-10-29,113,
Switzerland,CHE,2021-10-30,108,
Switzerland,CHE,2021-10-31,102,
Switzerland,CHE,2021-11-01,111,
Switzerland,CHE,2021-11-02,108,
Switzerland,CHE,2021-11-03,101,
Switzerland,CHE,2021-11-04,104,
Switzerland,CHE,2021-11-05,105,
Switzerland,CHE,2021-11-06,115,
Switzerland,CHE,2021-11-07,118,
Switzerland,CHE,2021-11-08,119,
Switzerland,CHE,2021-11-09,125,
Switzerland,CHE,2021-11-10,122,
Switzerland,CHE,2021-11-11,121,
Switzerland,CHE,2021-11-12,125,
Switzerland,CHE,2021-11-13,129,
Switzerland,CHE,2021-11-14,129,
Switzerland,CHE,2021-11-15,129,
Switzerland,CHE,2021-11-16,141,
Switzerland,CHE,2021-11-17,145,
Switzerland,CHE,2021-11-18,150,
Switzerland,CHE,2021-11-19,154,
Switzerland,CHE,2021-11-20,150,
Switzerland,CHE,2021-11-21,163,
Switzerland,CHE,2021-11-22,171,
Switzerland,CHE,2021-11-23,169,
Switzerland,CHE,2021-11-24,184,
Switzerland,CHE,2021-11-25,189,
Switzerland,CHE,2021-11-26,198,
Switzerland,CHE,2021-11-27,211,
Switzerland,CHE,2021-11-28,216,
Switzerland,CHE,2021-11-29,224,
Switzerland,CHE,2021-11-30,231,
Switzerland,CHE,2021-12-01,230,
Switzerland,CHE,2021-12-02,239,
Switzerland,CHE,2021-12-03,242,
Switzerland,CHE,2021-12-04,246,
Switzerland,CHE,2021-12-05,256,
Switzerland,CHE,2021-12-06,263,
Switzerland,CHE,2021-12-07,259,
Switzerland,CHE,2021-12-08,263,
Switzerland,CHE,2021-12-09,289,
Switzerland,CHE,2021-12-10,274,
Switzerland,CHE,2021-12-11,269,
Switzerland,CHE,2021-12-12,291,
Switzerland,CHE,2021-12-13,303,
Switzerland,CHE,2021-12-14,289,
Switzerland,CHE,2021-12-15,296,
Switzerland,CHE,2021-12-16,294,
Switzerland,CHE,2021-12-17,299,
Switzerland,CHE,2021-12-18,299,
Switzerland,CHE,2021-12-19,314,
Switzerland,CHE,2021-12-20,313,
Switzerland,CHE,2021-12-21,313,
Switzerland,CHE,2021-12-22,316,
Switzerland,CHE,2021-12-23,310,
Switzerland,CHE,2021-12-24,316,
Switzerland,CHE,2021-12-25,329,
Switzerland,CHE,2021-12-26,327,
Switzerland,CHE,2021-12-27,334,
Switzerland,CHE,2021-12-28,315,
Switzerland,CHE,2021-12-29,325,
Switzerland,CHE,2021-12-30,314,
Switzerland,CHE,2021-12-31,306,
Switzerland,CHE,2022-01-01,307,
Switzerland,CHE,2022-01-02,308,
Switzerland,CHE,2022-01-03,300,
Switzerland,CHE,2022-01-04,306,
Switzerland,CHE,2022-01-05,298,
Switzerland,CHE,2022-01-06,291,
Switzerland,CHE,2022-01-07,287,
Switzerland,CHE,2022-01-08,275,
Switzerland,CHE,2022-01-09,266,
Switzerland,CHE,2022-01-10,279,
Switzerland,CHE,2022-01-11,271,
Switzerland,CHE,2022-01-12,267,
Switzerland,CHE,2022-01-13,262,
Switzerland,CHE,2022-01-14,264,
Switzerland,CHE,2022-01-15,276,
Switzerland,CHE,2022-01-16,271,
Switzerland,CHE,2022-01-17,267,
Switzerland,CHE,2022-01-18,247,
United Kingdom,GBR,2020-04-02,1813,
United Kingdom,GBR,2020-04-03,2120,
United Kingdom,GBR,2020-04-04,2309,
United Kingdom,GBR,2020-04-05,2469,
United Kingdom,GBR,2020-04-06,2644,
United Kingdom,GBR,2020-04-07,2864,
United Kingdom,GBR,2020-04-08,2967,
United Kingdom,GBR,2020-04-09,2963,
United Kingdom,GBR,2020-04-10,3228,
United Kingdom,GBR,2020-04-11,3274,
United Kingdom,GBR,2020-04-12,3301,
United Kingdom,GBR,2020-04-13,3277,
United Kingdom,GBR,2020-04-14,3234,
United Kingdom,GBR,2020-04-15,3228,
United Kingdom,GBR,2020-04-16,3222,
United Kingdom,GBR,2020-04-17,3162,
United Kingdom,GBR,2020-04-18,3247,
United Kingdom,GBR,2020-04-19,3176,
United Kingdom,GBR,2020-04-20,3130,
United Kingdom,GBR,2020-04-21,3036,
United Kingdom,GBR,2020-04-22,2964,
United Kingdom,GBR,2020-04-23,2867,
United Kingdom,GBR,2020-04-24,2703,
United Kingdom,GBR,2020-04-25,2702,
United Kingdom,GBR,2020-04-26,2580,
United Kingdom,GBR,2020-04-27,2460,
United Kingdom,GBR,2020-04-28,2353,
United Kingdom,GBR,2020-04-29,2286,
United Kingdom,GBR,2020-04-30,2224,
United Kingdom,GBR,2020-05-01,2178,
United Kingdom,GBR,2020-05-02,2068,
United Kingdom,GBR,2020-05-03,2009,
United Kingdom,GBR,2020-05-04,1936,
United Kingdom,GBR,2020-05-05,1874,
United Kingdom,GBR,2020-05-06,1802,
United Kingdom,GBR,2020-05-07,1685,
United Kingdom,GBR,2020-05-08,1642,
United Kingdom,GBR,2020-05-09,1585,
United Kingdom,GBR,2020-05-10,1538,
United Kingdom,GBR,2020-05-11,1485,
United Kingdom,GBR,2020-05-12,1414,
United Kingdom,GBR,2020-05-13,1342,
United Kingdom,GBR,2020-05-14,1314,
United Kingdom,GBR,2020-05-15,1337,
United Kingdom,GBR,2020-05-16,1234,
United Kingdom,GBR,2020-05-17,1196,
United Kingdom,GBR,2020-05-18,1141,
United Kingdom,GBR,2020-05-19,1106,
United Kingdom,GBR,2020-05-20,1034,
United Kingdom,GBR,2020-05-21,1008,
United Kingdom,GBR,2020-05-22,964,
United Kingdom,GBR,2020-05-23,928,
United Kingdom,GBR,2020-05-24,886,
United Kingdom,GBR,2020-05-25,863,
United Kingdom,GBR,2020-05-26,847,
United Kingdom,GBR,2020-05-27,783,
United Kingdom,GBR,2020-05-28,751,
United Kingdom,GBR,2020-05-29,719,
United Kingdom,GBR,2020-05-30,704,
United Kingdom,GBR,2020-05-31,679,
United Kingdom,GBR,2020-06-01,652,
United Kingdom,GBR,2020-06-02,636,
United Kingdom,GBR,2020-06-03,602,
United Kingdom,GBR,2020-06-04,571,
United Kingdom,GBR,2020-06-05,554,
United Kingdom,GBR,2020-06-06,540,
United Kingdom,GBR,2020-06-07,515,
United Kingdom,GBR,2020-06-08,509,
United Kingdom,GBR,2020-06-09,491,
United Kingdom,GBR,2020-06-10,439,
United Kingdom,GBR,2020-06-11,390,
United Kingdom,GBR,2020-06-12,393,
United Kingdom,GBR,2020-06-13,390,
United Kingdom,GBR,2020-06-14,393,
United Kingdom,GBR,2020-06-15,385,
United Kingdom,GBR,2020-06-16,378,
United Kingdom,GBR,2020-06-17,357,
United Kingdom,GBR,2020-06-18,352,
United Kingdom,GBR,2020-06-19,330,
United Kingdom,GBR,2020-06-20,346,
United Kingdom,GBR,2020-06-21,310,
United Kingdom,GBR,2020-06-22,340,
United Kingdom,GBR,2020-06-23,311,
United Kingdom,GBR,2020-06-24,316,
United Kingdom,GBR,2020-06-25,276,
United Kingdom,GBR,2020-06-26,268,
United Kingdom,GBR,2020-06-27,270,
United Kingdom,GBR,2020-06-28,270,
United Kingdom,GBR,2020-06-29,262,
United Kingdom,GBR,2020-06-30,279,
United Kingdom,GBR,2020-07-01,259,
United Kingdom,GBR,2020-07-02,239,
United Kingdom,GBR,2020-07-03,231,
United Kingdom,GBR,2020-07-04,221,
United Kingdom,GBR,2020-07-05,217,
United Kingdom,GBR,2020-07-06,209,
United Kingdom,GBR,2020-07-07,197,
United Kingdom,GBR,2020-07-08,185,
United Kingdom,GBR,2020-07-09,188,
United Kingdom,GBR,2020-07-10,191,
United Kingdom,GBR,2020-07-11,168,
United Kingdom,GBR,2020-07-12,159,
United Kingdom,GBR,2020-07-13,162,
United Kingdom,GBR,2020-07-14,145,
United Kingdom,GBR,2020-07-15,153,
United Kingdom,GBR,2020-07-16,142,
United Kingdom,GBR,2020-07-17,143,
United Kingdom,GBR,2020-07-18,137,
United Kingdom,GBR,2020-07-19,131,
United Kingdom,GBR,2020-07-20,129,
United Kingdom,GBR,2020-07-21,137,
United Kingdom,GBR,2020-07-22,110,
United Kingdom,GBR,2020-07-23,111,
United Kingdom,GBR,2020-07-24,104,
United Kingdom,GBR,2020-07-25,93,
United Kingdom,GBR,2020-07-26,92,
United Kingdom,GBR,2020-07-27,97,
United Kingdom,GBR,2020-07-28,93,
United Kingdom,GBR,2020-07-29,87,
United Kingdom,GBR,2020-07-30,84,
United Kingdom,GBR,2020-07-31,86,
United Kingdom,GBR,2020-08-01,92,
United Kingdom,GBR,2020-08-02,85,
United Kingdom,GBR,2020-08-03,77,
United Kingdom,GBR,2020-08-04,76,
United Kingdom,GBR,2020-08-05,73,
United Kingdom,GBR,2020-08-06,69,
United Kingdom,GBR,2020-08-07,67,
United Kingdom,GBR,2020-08-08,62,
United Kingdom,GBR,2020-08-09,65,
United Kingdom,GBR,2020-08-10,70,
United Kingdom,GBR,2020-08-11,73,
United Kingdom,GBR,2020-08-12,80,
United Kingdom,GBR,2020-08-13,75,
United Kingdom,GBR,2020-08-14,73,
United Kingdom,GBR,2020-08-15,76,
United Kingdom,GBR,2020-08-16,78,
United Kingdom,GBR,2020-08-17,73,
United Kingdom,GBR,2020-08-18,73,
United Kingdom,GBR,2020-08-19,70,
United Kingdom,GBR,2020-08-20,76,
United Kingdom,GBR,2020-08-21,72,
United Kingdom,GBR,2020-08-22,71,
United Kingdom,GBR,2020-08-23,72,
United Kingdom,GBR,2020-08-24,68,
United Kingdom,GBR,2020-08-25,68,
United Kingdom,GBR,2020-08-26,64,
United Kingdom,GBR,2020-08-27,71,
United Kingdom,GBR,2020-08-28,60,
United Kingdom,GBR,2020-08-29,66,
United Kingdom,GBR,2020-08-30,68,
United Kingdom,GBR,2020-08-31,71,
United Kingdom,GBR,2020-09-01,82,
United Kingdom,GBR,2020-09-02,81,
United Kingdom,GBR,2020-09-03,76,
United Kingdom,GBR,2020-09-04,69,
United Kingdom,GBR,2020-09-05,67,
United Kingdom,GBR,2020-09-06,69,
United Kingdom,GBR,2020-09-07,77,
United Kingdom,GBR,2020-09-08,80,
United Kingdom,GBR,2020-09-09,80,
United Kingdom,GBR,2020-09-10,78,
United Kingdom,GBR,2020-09-11,143,
United Kingdom,GBR,2020-09-12,86,
United Kingdom,GBR,2020-09-13,92,
United Kingdom,GBR,2020-09-14,105,
United Kingdom,GBR,2020-09-15,115,
United Kingdom,GBR,2020-09-16,124,
United Kingdom,GBR,2020-09-17,127,
United Kingdom,GBR,2020-09-18,138,
United Kingdom,GBR,2020-09-19,144,
United Kingdom,GBR,2020-09-20,165,
United Kingdom,GBR,2020-09-21,181,
United Kingdom,GBR,2020-09-22,211,
United Kingdom,GBR,2020-09-23,228,
United Kingdom,GBR,2020-09-24,243,
United Kingdom,GBR,2020-09-25,262,
United Kingdom,GBR,2020-09-26,261,
United Kingdom,GBR,2020-09-27,276,
United Kingdom,GBR,2020-09-28,297,
United Kingdom,GBR,2020-09-29,314,
United Kingdom,GBR,2020-09-30,333,
United Kingdom,GBR,2020-10-01,341,
United Kingdom,GBR,2020-10-02,369,
United Kingdom,GBR,2020-10-03,369,
United Kingdom,GBR,2020-10-04,369,
United Kingdom,GBR,2020-10-05,393,
United Kingdom,GBR,2020-10-06,410,
United Kingdom,GBR,2020-10-07,442,
United Kingdom,GBR,2020-10-08,436,
United Kingdom,GBR,2020-10-09,440,
United Kingdom,GBR,2020-10-10,469,
United Kingdom,GBR,2020-10-11,477,
United Kingdom,GBR,2020-10-12,507,
United Kingdom,GBR,2020-10-13,516,
United Kingdom,GBR,2020-10-14,563,
United Kingdom,GBR,2020-10-15,581,
United Kingdom,GBR,2020-10-16,592,
United Kingdom,GBR,2020-10-17,614,
United Kingdom,GBR,2020-10-18,630,
United Kingdom,GBR,2020-10-19,658,
United Kingdom,GBR,2020-10-20,698,
United Kingdom,GBR,2020-10-21,712,
United Kingdom,GBR,2020-10-22,708,
United Kingdom,GBR,2020-10-23,744,
United Kingdom,GBR,2020-10-24,788,
United Kingdom,GBR,2020-10-25,828,
United Kingdom,GBR,2020-10-26,853,
United Kingdom,GBR,2020-10-27,903,
United Kingdom,GBR,2020-10-28,957,
United Kingdom,GBR,2020-10-29,974,
United Kingdom,GBR,2020-10-30,979,
United Kingdom,GBR,2020-10-31,1003,
United Kingdom,GBR,2020-11-01,979,
United Kingdom,GBR,2020-11-02,1075,
United Kingdom,GBR,2020-11-03,1144,
United Kingdom,GBR,2020-11-04,1193,
United Kingdom,GBR,2020-11-05,1183,
United Kingdom,GBR,2020-11-06,1187,
United Kingdom,GBR,2020-11-07,1207,
United Kingdom,GBR,2020-11-08,1232,
United Kingdom,GBR,2020-11-09,1271,
United Kingdom,GBR,2020-11-10,1219,
United Kingdom,GBR,2020-11-11,1268,
United Kingdom,GBR,2020-11-12,1275,
United Kingdom,GBR,2020-11-13,1355,
United Kingdom,GBR,2020-11-14,1365,
United Kingdom,GBR,2020-11-15,1397,
United Kingdom,GBR,2020-11-16,1391,
United Kingdom,GBR,2020-11-17,1420,
United Kingdom,GBR,2020-11-18,1430,
United Kingdom,GBR,2020-11-19,1426,
United Kingdom,GBR,2020-11-20,1422,
United Kingdom,GBR,2020-11-21,1447,
United Kingdom,GBR,2020-11-22,1454,
United Kingdom,GBR,2020-11-23,1487,
United Kingdom,GBR,2020-11-24,1489,
United Kingdom,GBR,2020-11-25,1480,
United Kingdom,GBR,2020-11-26,1456,
United Kingdom,GBR,2020-11-27,1417,
United Kingdom,GBR,2020-11-28,1378,
United Kingdom,GBR,2020-11-29,1387,
United Kingdom,GBR,2020-11-30,1357,
United Kingdom,GBR,2020-12-01,1351,
United Kingdom,GBR,2020-12-02,1315,
United Kingdom,GBR,2020-12-03,1261,
United Kingdom,GBR,2020-12-04,1274,
United Kingdom,GBR,2020-12-05,1247,
United Kingdom,GBR,2020-12-06,1249,
United Kingdom,GBR,2020-12-07,1271,
United Kingdom,GBR,2020-12-08,1272,
United Kingdom,GBR,2020-12-09,1243,
United Kingdom,GBR,2020-12-10,1267,
United Kingdom,GBR,2020-12-11,1275,
United Kingdom,GBR,2020-12-12,1243,
United Kingdom,GBR,2020-12-13,1281,
United Kingdom,GBR,2020-12-14,1288,
United Kingdom,GBR,2020-12-15,1326,
United Kingdom,GBR,2020-12-16,1340,
United Kingdom,GBR,2020-12-17,1366,
United Kingdom,GBR,2020-12-18,1364,
United Kingdom,GBR,2020-12-19,1412,
United Kingdom,GBR,2020-12-20,1442,
United Kingdom,GBR,2020-12-21,1512,
United Kingdom,GBR,2020-12-22,1529,
United Kingdom,GBR,2020-12-23,1554,
United Kingdom,GBR,2020-12-24,1607,
United Kingdom,GBR,2020-12-25,1616,
United Kingdom,GBR,2020-12-26,1682,
United Kingdom,GBR,2020-12-27,1751,
United Kingdom,GBR,2020-12-28,1847,
United Kingdom,GBR,2020-12-29,1939,
United Kingdom,GBR,2020-12-30,2066,
United Kingdom,GBR,2020-12-31,2122,
United Kingdom,GBR,2021-01-01,2162,
United Kingdom,GBR,2021-01-02,2256,
United Kingdom,GBR,2021-01-03,2420,
United Kingdom,GBR,2021-01-04,2560,
United Kingdom,GBR,2021-01-05,2645,
United Kingdom,GBR,2021-01-06,2821,
United Kingdom,GBR,2021-01-07,2929,
United Kingdom,GBR,2021-01-08,3098,
United Kingdom,GBR,2021-01-09,3145,
United Kingdom,GBR,2021-01-10,3264,
United Kingdom,GBR,2021-01-11,3363,
United Kingdom,GBR,2021-01-12,3496,
United Kingdom,GBR,2021-01-13,3626,
United Kingdom,GBR,2021-01-14,3672,
United Kingdom,GBR,2021-01-15,3789,
United Kingdom,GBR,2021-01-16,3854,
United Kingdom,GBR,2021-01-17,3871,
United Kingdom,GBR,2021-01-18,3916,
United Kingdom,GBR,2021-01-19,3947,
United Kingdom,GBR,2021-01-20,3953,
United Kingdom,GBR,2021-01-21,3960,
United Kingdom,GBR,2021-01-22,4076,
United Kingdom,GBR,2021-01-23,4066,
United Kingdom,GBR,2021-01-24,4077,
United Kingdom,GBR,2021-01-25,4032,
United Kingdom,GBR,2021-01-26,3961,
United Kingdom,GBR,2021-01-27,3937,
United Kingdom,GBR,2021-01-28,3918,
United Kingdom,GBR,2021-01-29,3832,
United Kingdom,GBR,2021-01-30,3806,
United Kingdom,GBR,2021-01-31,3687,
United Kingdom,GBR,2021-02-01,3726,
United Kingdom,GBR,2021-02-02,3635,
United Kingdom,GBR,2021-02-03,3628,
United Kingdom,GBR,2021-02-04,3572,
